Eff Date,Course ID,Offer Nbr,Primary Component,Enrol Component,Final Exam,Sect Size,Contact,S+Templates Reqd,Component
01/01/2017,108148,1,LEC,,Y,25,6,4,SEM
01/01/2017,108148,1,LEC,,Y,80,3,2,LEC
01/01/2017,108149,1,LEC,TUT,N,22,1,2,TUT
01/01/2017,108149,1,LEC,TUT,Y,528,1,3,LEC
01/01/2017,108149,2,LEC,TUT,N,22,1,2,TUT
01/01/2017,108149,2,LEC,TUT,Y,528,1,3,LEC
01/01/2017,108149,3,LEC,,N,22,1,2,TUT
01/01/2017,108149,3,LEC,,Y,528,1,3,LEC
01/01/2017,108150,1,TEC,,N,20,2,1,TEC
01/01/2017,108150,1,TEC,,N,50,2,1,PFM
01/01/2017,108151,1,LEC,,N,30,1,1,SGD
01/01/2017,108151,1,LEC,,N,400,1,2,LEC
01/01/2017,108152,1,LEC,,N,40,2,1,SGD
01/01/2017,108152,1,LEC,,N,270,1,1,LEC
01/01/2017,108153,1,SEM,,N,40,2,1,SEM
01/01/2017,108154,1,LEC,,N,40,2,1,SGD
01/01/2017,108154,1,LEC,,N,125,1,1,LEC
01/01/2017,108154,2,LEC,,N,40,2,1,SGD
01/01/2017,108154,2,LEC,,N,125,1,1,LEC
01/01/2017,108155,1,LEC,,N,40,2,1,SGD
01/01/2017,108155,1,LEC,,N,105,1,1,LEC
01/01/2017,108155,2,LEC,,N,40,2,1,SGD
01/01/2017,108155,2,LEC,,N,105,1,1,LEC
01/01/2017,108156,1,LEC,,N,140,2,1,LEC
01/01/2017,108156,2,LEC,,N,140,2,1,LEC
01/01/2017,108157,1,LEC,,N,0,0,1,LEC
01/01/2017,108157,2,LEC,,N,0,0,1,LEC
01/01/2017,108158,1,LEC,,N,25,1,1,TUT
01/01/2017,108158,1,LEC,,N,250,2,1,LEC
01/01/2017,108158,2,LEC,,N,25,1,1,TUT
01/01/2017,108158,2,LEC,,N,250,2,1,LEC
01/01/2017,108159,1,SEM,,N,100,3,1,SEM
01/01/2017,108160,1,LEC,,N,17,1,1,TUT
01/01/2017,108160,1,LEC,,N,150,2,1,LEC
01/01/2017,108160,2,LEC,,N,17,1,1,TUT
01/01/2017,108160,2,LEC,,N,150,2,1,LEC
01/01/2017,108161,1,LEC,,N,22,1,1,TUT
01/01/2017,108161,1,LEC,,N,100,2,1,LEC
01/01/2017,108162,1,SEM,,N,50,0,5,PLA
01/01/2017,108162,1,SEM,,N,50,3,3,SEM
01/01/2017,108163,1,LEC,,N,20,1,1,TUT
01/01/2017,108163,1,LEC,,N,40,2,1,LEC
01/01/2017,108164,1,LEC,,N,20,1,1,TUT
01/01/2017,108164,1,LEC,,N,60,2,1,LEC
01/01/2017,108165,1,LEC,LEC,N,10,1,2,TUT
01/01/2017,108165,1,LEC,LEC,N,30,2,1,LEC
01/01/2017,108166,1,THE,,N,100,0,1,THE
01/01/2017,108167,1,THE,,N,100,0,1,THE
01/01/2017,108168,1,THE,,N,100,0,1,THE
01/01/2017,108169,1,THE,,N,100,0,1,THE
01/01/2017,108170,1,THE,,N,100,0,1,THE
01/01/2017,108171,1,THE,,N,100,0,1,THE
01/01/2017,108172,1,THE,,N,100,0,1,THE
01/01/2017,108173,1,THE,,N,0,100,1,THE
01/01/2017,108174,1,THE,,N,100,0,1,THE
01/01/2017,108175,1,THE,,N,100,0,1,THE
01/01/2017,108176,1,LEC,,N,20,1,1,TUT
01/01/2017,108176,1,LEC,,N,60,1,2,LEC
01/01/2017,108177,1,WRK,,N,15,6,1,WRK
01/01/2017,108178,1,THE,,N,100,0,1,THE
01/01/2017,108179,1,THE,,N,100,0,1,THE
01/01/2017,108180,1,THE,,N,100,0,1,THE
01/01/2017,108181,1,THE,,N,100,0,1,THE
01/01/2017,108182,1,THE,,N,100,0,1,THE
01/01/2017,108183,1,THE,,N,100,0,1,THE
01/01/2017,108184,1,THE,,N,100,0,1,THE
01/01/2017,108185,1,PFM,,N,25,2,1,TEC
01/01/2017,108185,1,PFM,,N,50,2,1,PFM
01/01/2017,108186,1,PFM,,N,20,2,1,TEC
01/01/2017,108186,1,PFM,,N,50,2,1,PFM
01/01/2017,108187,1,PFM,,N,20,2,1,TEC
01/01/2017,108187,1,PFM,,N,50,2,1,PFM
01/01/2017,108188,1,PFM,,N,20,2,1,TEC
01/01/2017,108188,1,PFM,,N,50,2,1,PFM
01/01/2017,108189,1,PFM,,N,20,2,1,TEC
01/01/2017,108189,1,PFM,,N,50,2,1,PFM
01/01/2017,108190,1,PFM,,N,10,2,1,PFM
01/01/2017,108190,1,PFM,,N,10,2,1,TEC
01/01/2017,108191,1,PFM,,N,10,2,1,PFM
01/01/2017,108191,1,PFM,,N,10,2,1,TEC
01/01/2017,108192,1,PFM,,N,10,2,1,PFM
01/01/2017,108192,1,PFM,,N,10,2,1,TEC
01/01/2017,108193,1,PFM,,N,10,2,1,PFM
01/01/2017,108193,1,PFM,,N,10,2,1,TEC
01/01/2017,108194,1,PFM,,N,10,2,1,PFM
01/01/2017,108194,1,PFM,,N,10,2,1,TEC
01/01/2017,108195,1,PFM,,N,10,2,1,PFM
01/01/2017,108195,1,PFM,,N,10,2,1,TEC
01/01/2017,108196,1,LEC,,N,15,2,1,WRK
01/01/2017,108196,1,LEC,,N,23,1,1,TUT
01/01/2017,108196,1,LEC,,N,45,1,1,LEC
01/01/2017,108197,1,PFM,,N,15,1,1,SEM
01/01/2017,108197,1,PFM,,N,15,1,1,WRK
01/01/2017,108197,1,PFM,,N,15,2,1,PFM
01/01/2017,108198,1,PFM,,N,15,1,1,SEM
01/01/2017,108198,1,PFM,,N,15,1,1,WRK
01/01/2017,108198,1,PFM,,N,15,2,1,PFM
01/01/2017,108199,1,PFM,,N,15,1,1,SEM
01/01/2017,108199,1,PFM,,N,15,1,1,WRK
01/01/2017,108199,1,PFM,,N,15,2,1,PFM
01/01/2017,108200,1,PFM,,N,15,1,1,SEM
01/01/2017,108200,1,PFM,,N,15,1,1,WRK
01/01/2017,108200,1,PFM,,N,15,2,1,PFM
01/01/2017,108201,1,PFM,,N,15,1,1,SEM
01/01/2017,108201,1,PFM,,N,15,2,1,PFM
01/01/2017,108202,1,PFM,,N,15,1,1,SEM
01/01/2017,108202,1,PFM,,N,15,2,1,PFM
01/01/2017,108203,1,THE,,N,100,0,1,THE
01/01/2017,108204,1,WRK,,N,20,2,1,WRK
01/01/2017,108205,1,PEF,,N,30,3,1,PEF
01/01/2017,108206,1,PEF,,N,30,3,1,PEF
01/01/2017,108207,1,SEM,,N,30,2,1,LAB
01/01/2017,108207,1,SEM,,N,30,2,1,SEM
01/01/2017,108207,1,SEM,,N,30,2,1,WRK
01/01/2017,108207,1,SEM,,N,30,3,1,PEF
01/01/2017,108208,1,WRK,,N,20,2,1,WRK
01/01/2017,108209,1,WRK,,N,30,3,1,WRK
01/01/2017,108210,1,LEC,,N,100,2,2,LEC
01/01/2017,108211,1,SEM,,N,10,3,1,TUT
01/01/2017,108211,1,SEM,,N,10,4,2,SEM
01/01/2017,108212,1,LEC,,N,30,1,1,TUT
01/01/2017,108212,1,LEC,,N,30,1,2,LEC
01/01/2017,108213,1,LEC,,N,30,1,1,TUT
01/01/2017,108213,1,LEC,,N,30,2,1,LEC
01/01/2017,108214,1,LEC,,N,18,1,1,TUT
01/01/2017,108214,1,LEC,,N,30,1,1,LEC
01/01/2017,108214,1,LEC,,N,30,1,1,WRK
01/01/2017,108215,1,LEC,,N,18,1,1,TUT
01/01/2017,108215,1,LEC,,N,30,1,1,LEC
01/01/2017,108215,1,LEC,,N,30,1,1,WRK
01/01/2017,108216,1,LEC,,N,30,1,1,LEC
01/01/2017,108216,1,LEC,,N,30,2,1,WRK
01/01/2017,108217,1,LEC,,N,20,1,1,WRK
01/01/2017,108217,1,LEC,,N,40,1,1,LEC
01/01/2017,108218,1,LEC,,N,30,1,1,LEC
01/01/2017,108218,1,LEC,,N,30,1,1,WRK
01/01/2017,108219,1,LEC,,N,30,1,1,LEC
01/01/2017,108219,1,LEC,,N,30,1,1,WRK
01/01/2017,108220,1,LEC,,N,40,1,1,TUT
01/01/2017,108220,1,LEC,,Y,40,2,1,LEC
01/01/2017,108221,1,LEC,,N,40,3,1,LEC
01/01/2017,108222,1,LEC,,N,30,1,1,SEM
01/01/2017,108222,1,LEC,,N,30,2,1,LEC
01/01/2017,108223,1,LEC,,N,40,1,1,SEM
01/01/2017,108223,1,LEC,,N,40,2,1,LEC
01/01/2017,108224,1,LEC,,N,40,1,1,SEM
01/01/2017,108224,1,LEC,,N,40,2,1,LEC
01/01/2017,108225,1,LEC,,N,30,1,1,SEM
01/01/2017,108225,1,LEC,,N,30,2,1,LEC
01/01/2017,108226,1,LEC,,N,30,2,1,TUT
01/01/2017,108226,1,LEC,,N,90,1,1,WRK
01/01/2017,108226,1,LEC,,Y,145,1,1,LEC
01/01/2017,108227,1,LEC,,N,30,2,1,TUT
01/01/2017,108227,1,LEC,,Y,180,1,1,LEC
01/01/2017,108228,1,LEC,,Y,80,2,2,LEC
01/01/2017,108229,1,LEC,,Y,80,2,2,LEC
01/01/2017,108230,1,LEC,,Y,145,2,2,LEC
01/01/2017,108231,1,LEC,,N,70,3,1,LEC
01/01/2017,108232,1,LEC,,N,20,1,1,SEM
01/01/2017,108232,1,LEC,,Y,20,2,1,LEC
01/01/2017,108233,1,RSL,,N,50,2,2,RSL
01/01/2017,108233,1,RSL,,N,50,2,2,WRK
01/01/2017,108234,1,RSL,,N,50,2,2,RSL
01/01/2017,108234,1,RSL,,N,50,2,2,WRK
01/01/2017,108235,1,RSL,,N,50,2,2,RSL
01/01/2017,108235,1,RSL,,N,50,2,2,WRK
01/01/2017,108236,1,RSL,,N,50,2,2,RSL
01/01/2017,108236,1,RSL,,N,50,2,2,WRK
01/01/2017,108237,1,RSL,,N,50,2,2,RSL
01/01/2017,108237,1,RSL,,N,50,2,2,WRK
01/01/2017,108238,1,RSL,,N,50,2,2,RSL
01/01/2017,108238,1,RSL,,N,50,2,2,WRK
01/01/2017,108239,1,SEM,,N,20,2,1,SEM
01/01/2017,108241,1,WRK,,N,20,2,1,WRK
01/01/2017,108242,1,LEC,,N,30,1,1,LEC
01/01/2017,108242,1,LEC,,N,30,1,1,WRK
01/01/2017,108243,1,LEC,,N,30,1,1,LEC
01/01/2017,108243,1,LEC,,N,30,1,1,WRK
01/01/2017,108244,1,SEM,,N,15,2,1,SEM
01/01/2017,108245,1,SEM,,N,5,2,1,WRK
01/01/2017,108245,1,SEM,,N,20,2,1,PFM
01/01/2017,108245,1,SEM,,N,40,2,1,SEM
01/01/2017,108246,1,SEM,,N,5,2,1,WRK
01/01/2017,108246,1,SEM,,N,20,2,1,LAB
01/01/2017,108246,1,SEM,,N,40,2,1,SEM
01/01/2017,108247,1,SEM,,N,5,2,1,WRK
01/01/2017,108247,1,SEM,,N,15,2,1,PFM
01/01/2017,108247,1,SEM,,N,30,2,1,SEM
01/01/2017,108248,1,SEM,,N,5,2,1,WRK
01/01/2017,108248,1,SEM,,N,15,2,1,PFM
01/01/2017,108248,1,SEM,,N,30,2,1,SEM
01/01/2017,108249,1,SEM,,N,5,2,1,WRK
01/01/2017,108249,1,SEM,,N,20,2,1,PFM
01/01/2017,108249,1,SEM,,N,20,2,1,SEM
01/01/2017,108250,1,WRK,,N,30,3,1,WRK
01/01/2017,108251,1,WRK,,N,30,3,1,WRK
01/01/2017,108252,1,WRK,,N,30,3,1,WRK
01/01/2017,108255,1,LEC,,N,30,1,1,LEC
01/01/2017,108255,1,LEC,,N,30,1,1,TUT
01/01/2017,108255,1,LEC,,N,30,1,1,WRK
01/01/2017,108256,1,LEC,,N,30,1,1,LEC
01/01/2017,108256,1,LEC,,N,30,1,1,TUT
01/01/2017,108256,1,LEC,,N,30,1,1,WRK
01/01/2017,108257,1,LEC,,N,60,1,1,TUT
01/01/2017,108257,1,LEC,,N,60,2,1,LEC
01/01/2017,108258,1,LEC,,N,50,3,1,LEC
01/01/2017,108259,1,LEC,,N,40,2,1,WRK
01/01/2017,108259,1,LEC,,N,80,1,1,LEC
01/01/2017,108260,1,SUP,SUP,N,10,2,1,RSL
01/01/2017,108260,1,SUP,SUP,N,40,2,1,PEF
01/01/2017,108260,1,SUP,SUP,N,50,1,1,SUP
01/01/2017,108261,1,SUP,,N,10,2,1,RSL
01/01/2017,108261,1,SUP,,N,50,1,1,SUP
01/01/2017,108261,1,SUP,,N,50,2,1,PEF
01/01/2017,108261,1,SUP,,N,50,2,1,SEM
01/01/2017,108262,1,SEM,SEM,N,10,8,2,SEM
01/01/2017,108264,1,LEC,,N,30,1,1,SEM
01/01/2017,108264,1,LEC,,N,100,2,1,LEC
01/01/2017,108265,1,LEC,WRK,N,20,2,1,WRK
01/01/2017,108265,1,LEC,WRK,Y,100,2,1,LEC
01/01/2017,108266,1,SEM,WRK,N,20,1,1,WRK
01/01/2017,108266,1,SEM,WRK,N,60,1,2,SEM
01/01/2017,108267,2,LEC,LEC,Y,26,3,5,LEC
01/01/2017,108267,3,LEC,LEC,Y,26,3,5,LEC
01/01/2017,108268,1,LEC,,N,40,1,1,SGD
01/01/2017,108268,1,LEC,,N,120,2,1,LEC
01/01/2017,108268,2,LEC,,N,40,1,1,SGD
01/01/2017,108268,2,LEC,,N,120,2,1,LEC
01/01/2017,108269,1,LEC,,N,30,1,1,LEC
01/01/2017,108269,1,LEC,,N,30,1,1,TUT
01/01/2017,108269,1,LEC,,N,30,2,1,WRK
01/01/2017,108270,1,LEC,,N,30,1,1,LEC
01/01/2017,108270,1,LEC,,N,30,1,1,TUT
01/01/2017,108270,1,LEC,,N,30,1,1,WRK
01/01/2017,108271,1,SUP,,N,4,1,1,SUP
01/01/2017,108271,1,SUP,,N,40,2,1,PEF
01/01/2017,108272,1,SUP,,N,4,1,1,SUP
01/01/2017,108272,1,SUP,,N,40,2,1,PEF
01/01/2017,108273,1,THE,,N,100,0,1,THE
01/01/2017,108274,1,LEC,LEC,N,10,3,1,LEC
01/01/2017,108275,1,SEM,SEM,Y,50,3,3,SEM
01/01/2017,108275,2,SEM,,Y,50,3,3,SEM
01/01/2017,108277,1,LEC,LEC,N,55,3,1,PRA
01/01/2017,108277,1,LEC,LEC,N,80,1,1,TUT
01/01/2017,108277,1,LEC,LEC,Y,190,1,3,LEC
01/01/2017,108277,2,LEC,,N,55,3,1,PRA
01/01/2017,108277,2,LEC,,N,80,1,1,TUT
01/01/2017,108277,2,LEC,,Y,190,1,3,LEC
01/01/2017,108278,1,WRK,WRK,N,15,7,1,WRK
01/01/2017,108279,1,LEC,LEC,N,118,3,1,PRA
01/01/2017,108279,1,LEC,LEC,N,180,1,1,TUT
01/01/2017,108279,1,LEC,LEC,Y,400,1,3,LEC
01/01/2017,108279,2,LEC,,N,118,3,1,PRA
01/01/2017,108279,2,LEC,,N,180,1,1,TUT
01/01/2017,108279,2,LEC,,Y,400,1,3,LEC
01/01/2017,108280,1,LEC,LEC,N,40,1,1,TUT
01/01/2017,108280,1,LEC,LEC,N,80,3,1,PRA
01/01/2017,108280,1,LEC,LEC,Y,200,1,3,LEC
01/01/2017,108280,2,LEC,,N,40,1,1,TUT
01/01/2017,108280,2,LEC,,N,80,3,1,PRA
01/01/2017,108280,2,LEC,,Y,200,1,3,LEC
01/01/2017,108281,1,LEC,LEC,N,30,3,1,PRA
01/01/2017,108281,1,LEC,LEC,Y,30,1,1,TUT
01/01/2017,108281,1,LEC,LEC,Y,30,1,3,LEC
01/01/2017,108282,1,LEC,LEC,N,10,1,1,TUT
01/01/2017,108282,1,LEC,LEC,N,10,3,1,PRA
01/01/2017,108282,1,LEC,LEC,Y,10,1,3,LEC
01/01/2017,108283,1,LEC,LEC,N,0,2,1,TUT
01/01/2017,108283,1,LEC,LEC,Y,0,2,1,LEC
01/01/2017,108284,1,WRK,WRK,N,25,2,1,LEC
01/01/2017,108284,1,WRK,WRK,N,25,2,1,WRK
01/01/2017,108285,1,WRK,WRK,N,25,2,1,LEC
01/01/2017,108285,1,WRK,WRK,N,25,2,1,WRK
01/01/2017,108286,1,LEC,LEC,N,25,1,1,WRK
01/01/2017,108286,1,LEC,LEC,Y,70,2,1,LEC
01/01/2017,108286,2,LEC,,N,25,1,1,WRK
01/01/2017,108286,2,LEC,,Y,70,2,1,LEC
01/01/2017,108287,1,LEC,LEC,N,15,1,1,WRK
01/01/2017,108287,1,LEC,LEC,Y,15,2,1,LEC
01/01/2017,108287,2,LEC,,N,15,1,1,WRK
01/01/2017,108287,2,LEC,,Y,15,2,1,LEC
01/01/2017,108288,1,LEC,,N,30,1,1,TUT
01/01/2017,108288,1,LEC,,Y,30,1,2,LEC
01/01/2017,108289,1,LEC,LEC,Y,30,2,1,LEC
01/01/2017,108290,1,LEC,LEC,Y,30,2,1,LEC
01/01/2017,108291,1,LEC,LEC,N,50,1,1,TUT
01/01/2017,108291,1,LEC,LEC,Y,50,2,1,LEC
01/01/2017,108292,1,LEC,LEC,N,20,1,1,TUT
01/01/2017,108292,1,LEC,LEC,Y,20,2,1,LEC
01/01/2017,108293,1,LEC,,N,30,1,1,LEC
01/01/2017,108293,1,LEC,,N,30,1,1,TUT
01/01/2017,108293,1,LEC,,N,30,1,1,WRK
01/01/2017,108294,1,SEM,,N,40,7,6,SEM
01/01/2017,108295,1,LEC,,N,30,1,1,LEC
01/01/2017,108295,1,LEC,,N,30,1,1,WRK
01/01/2017,108296,1,SEM,,N,10,36,5,SEM
01/01/2017,108297,1,SEM,SEM,N,10,3,4,SEM
01/01/2017,108298,1,SEM,,N,10,2,2,SEM
01/01/2017,108299,1,UNS,,N,0,0,1,UNS
01/01/2017,108300,1,LEC,,N,25,2,1,SEM
01/01/2017,108300,1,LEC,,N,100,1,1,LEC
01/01/2017,108301,1,SGD,,Y,50,3,1,SGD
01/01/2017,108302,1,SEM,,N,30,2,1,SEM
01/01/2017,108303,1,LEC,,N,40,1,1,SGD
01/01/2017,108303,1,LEC,,N,100,2,1,LEC
01/01/2017,108304,1,UNS,,N,0,0,1,UNS
01/01/2017,108305,1,UNS,,N,0,0,1,UNS
01/01/2017,108306,1,SEM,,N,40,3,1,SEM
01/01/2017,108307,1,LEC,,N,20,1,2,LEC
01/01/2017,108307,1,LEC,,N,20,2,1,SEM
01/01/2017,108309,1,SEM,,N,30,3,2,SEM
01/01/2017,108310,1,UNS,,N,0,0,1,UNS
01/01/2017,108311,1,UNS,,N,0,0,1,UNS
01/01/2017,108312,1,LEC,,N,30,2,1,SEM
01/01/2017,108312,1,LEC,,N,120,1,1,LEC
01/01/2017,108313,1,UNS,,N,0,0,1,UNS
01/01/2017,108314,1,UNS,,N,0,0,1,UNS
01/01/2017,108315,1,UNS,,N,0,0,1,UNS
01/01/2017,108316,1,LEC,,N,10,2,1,SEM
01/01/2017,108316,1,LEC,,Y,10,2,1,LEC
01/01/2017,108317,1,LEC,,Y,10,2,1,LEC
01/01/2017,108317,1,LEC,,Y,10,2,1,SEM
01/01/2017,108318,1,SEM,,N,10,1,1,SEM
01/01/2017,108319,1,SEM,,N,10,2,1,SEM
01/01/2017,108320,1,SEM,,N,10,2,1,SEM
01/01/2017,108321,1,SEM,,N,10,2,1,SEM
01/01/2017,108322,1,SEM,,N,10,2,1,SEM
01/01/2017,108323,1,DST,,N,10,0,1,DST
01/01/2017,108324,1,LEC,LEC,N,10,3,1,LEC
01/01/2017,108325,1,SUP,SUP,N,10,6,1,SUP
01/01/2017,108326,1,WRK,WRK,N,40,4,2,WRK
01/01/2017,108327,1,LEC,LEC,Y,60,2,1,LEC
01/01/2017,108328,1,WRK,WRK,Y,350,1,3,WRK
01/01/2017,108329,1,WRK,WRK,N,100,3,2,WRK
01/01/2017,108329,1,WRK,WRK,N,120,2,3,SEM
01/01/2017,108329,2,WRK,SEM,N,100,3,2,WRK
01/01/2017,108329,2,WRK,SEM,N,120,2,3,SEM
01/01/2017,108330,1,LEC,LEC,N,35,1,2,PRA
01/01/2017,108330,1,LEC,LEC,N,130,1,2,WRK
01/01/2017,108330,1,LEC,LEC,Y,100,3,4,LEC
01/01/2017,108331,1,LEC,LEC,N,35,1,1,TUT
01/01/2017,108331,1,LEC,LEC,Y,70,1,3,LEC
01/01/2017,108332,1,SEM,SEM,N,25,2,1,SEM
01/01/2017,108333,1,SEM,SEM,N,25,2,1,SEM
01/01/2017,108334,1,WRK,WRK,N,50,3,2,WRK
01/01/2017,108335,1,LEC,,N,25,1,1,TUT
01/01/2017,108335,1,LEC,,Y,250,2,1,LEC
01/01/2017,108336,1,LEC,LEC,N,20,2,1,LEC
01/01/2017,108337,1,LEC,LEC,N,20,2,1,LEC
01/01/2017,108338,1,SEM,SEM,N,20,8,3,SEM
01/01/2017,108339,1,SEM,SEM,N,20,8,3,SEM
01/01/2017,108340,1,LEC,,N,30,2,1,WRK
01/01/2017,108340,1,LEC,,N,60,1,1,LEC
01/01/2017,108341,1,LEC,,N,30,2,1,SEM
01/01/2017,108341,1,LEC,,N,100,1,1,LEC
01/01/2017,108343,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108344,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108345,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108346,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108347,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108348,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108349,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108350,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108351,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108352,1,LEC,,N,25,1,1,TUT
01/01/2017,108352,1,LEC,,N,48,1,1,SGD
01/01/2017,108352,1,LEC,,N,300,1,2,LEC
01/01/2017,108353,1,FLD,,N,0,0,1,FLD
01/01/2017,108354,1,LEC,,N,200,1,1,LEC
01/01/2017,108355,1,LEC,,N,100,1,1,LEC
01/01/2017,108356,1,SUP,SUP,N,25,0,1,SUP
01/01/2017,108357,1,LEC,,N,50,1,1,LEC
01/01/2017,108358,1,LEC,,N,50,1,1,LEC
01/01/2017,108359,1,LEC,,N,20,1,1,TUT
01/01/2017,108359,1,LEC,,N,40,1,1,SGD
01/01/2017,108359,1,LEC,,N,40,1,2,LEC
01/01/2017,108360,1,LEC,,N,40,1,1,TUT
01/01/2017,108360,1,LEC,,N,60,3,2,PRA
01/01/2017,108360,1,LEC,,Y,60,1,4,LEC
01/01/2017,108361,1,LEC,LEC,N,10,3,1,LEC
01/01/2017,108362,1,SEM,SEM,N,10,1,1,TUT
01/01/2017,108362,1,SEM,SEM,N,100,2,2,SEM
01/01/2017,108363,1,SEM,,N,30,3,2,SEM
01/01/2017,108364,1,SEM,,N,50,3,1,SEM
01/01/2017,108365,1,LEC,LEC,N,30,2,1,TUT
01/01/2017,108365,1,LEC,LEC,N,30,4,2,PRA
01/01/2017,108365,1,LEC,LEC,N,30,8,1,FLD
01/01/2017,108365,1,LEC,LEC,Y,30,2,1,LEC
01/01/2017,108366,1,WRK,WRK,N,25,1,1,TUT
01/01/2017,108366,1,WRK,WRK,Y,25,1,1,WRK
01/01/2017,108366,1,WRK,WRK,Y,120,2,2,LEC
01/01/2017,108366,2,WRK,,N,25,1,1,TUT
01/01/2017,108366,2,WRK,,Y,25,1,1,WRK
01/01/2017,108366,2,WRK,,Y,120,2,2,LEC
01/01/2017,108367,1,PRA,,N,30,1,1,TUT
01/01/2017,108367,1,PRA,,N,30,1,2,LEC
01/01/2017,108367,1,PRA,,N,30,4,1,WRK
01/01/2017,108367,1,PRA,,Y,30,3,3,PRA
01/01/2017,108368,1,PRA,,N,30,1,1,TUT
01/01/2017,108368,1,PRA,,N,30,1,2,LEC
01/01/2017,108368,1,PRA,,N,30,4,1,WRK
01/01/2017,108368,1,PRA,,Y,30,3,3,PRA
01/01/2017,108369,1,PRA,,N,40,1,1,TUT
01/01/2017,108369,1,PRA,,N,40,1,2,LEC
01/01/2017,108369,1,PRA,,N,40,4,1,WRK
01/01/2017,108369,1,PRA,,Y,40,3,3,PRA
01/01/2017,108370,1,PRA,,N,30,1,1,TUT
01/01/2017,108370,1,PRA,,N,30,1,2,LEC
01/01/2017,108370,1,PRA,,N,30,4,1,WRK
01/01/2017,108370,1,PRA,,Y,30,3,3,PRA
01/01/2017,108371,1,WRK,WRK,N,20,2,2,TUT
01/01/2017,108371,1,WRK,WRK,N,20,3,2,WRK
01/01/2017,108372,1,FLD,,N,0,0,1,FLD
01/01/2017,108373,1,FLD,,N,15,0,1,FLD
01/01/2017,108374,1,FLD,,N,15,0,1,FLD
01/01/2017,108375,1,LEC,LEC,N,15,3,1,PRA
01/01/2017,108375,1,LEC,LEC,Y,15,1,3,LEC
01/01/2017,108376,1,RSL,,N,15,4,1,PFM
01/01/2017,108376,1,RSL,,N,15,4,1,RSL
01/01/2017,108377,1,RSL,,N,15,4,1,PFM
01/01/2017,108377,1,RSL,,N,15,4,1,RSL
01/01/2017,108378,1,RSL,,N,15,4,1,PFM
01/01/2017,108378,1,RSL,,N,15,4,1,RSL
01/01/2017,108379,1,LEC,LEC,N,30,3,2,PRA
01/01/2017,108379,1,LEC,LEC,N,40,1,1,WRK
01/01/2017,108379,1,LEC,LEC,Y,150,1,3,LEC
01/01/2017,108379,2,LEC,LEC,N,30,3,2,PRA
01/01/2017,108379,2,LEC,LEC,N,40,1,1,WRK
01/01/2017,108379,2,LEC,LEC,Y,150,1,3,LEC
01/01/2017,108380,1,SEM,,N,30,1,1,WRK
01/01/2017,108380,1,SEM,,N,30,2,1,SEM
01/01/2017,108381,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108382,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108383,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108384,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108385,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108386,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108387,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108388,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108389,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108390,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108391,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108392,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108393,1,SUP,SUP,N,25,1,1,SUP
01/01/2017,108394,1,SUP,,N,1,0,1,SUP
01/01/2017,108395,1,SUP,,N,1,0,1,SUP
01/01/2017,108396,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108397,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108398,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108399,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108400,1,LEC,,Y,35,6.5,1,LEC
01/01/2017,108401,1,CLN,CLN,N,8,8,1,CLN
01/01/2017,108402,1,CLN,CLN,N,8,8,1,CLN
01/01/2017,108403,1,CLN,CLN,N,8,8,1,CLN
01/01/2017,108404,1,CLN,CLN,N,8,8,1,CLN
01/01/2017,108405,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108406,1,CLN,CLN,N,8,8,1,CLN
01/01/2017,108407,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108408,1,CLN,CLN,N,8,8,1,CLN
01/01/2017,108409,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108410,1,SUP,SUP,N,20,1,1,SUP
01/01/2017,108411,1,LEC,LEC,N,70,3,3,PRA
01/01/2017,108411,1,LEC,LEC,N,70,5,1,CLN
01/01/2017,108411,1,LEC,LEC,Y,70,1,4,LEC
01/01/2017,108412,1,LEC,LEC,N,70,3,3,PRA
01/01/2017,108412,1,LEC,LEC,N,70,5,1,CLN
